STORE_NUMBER,STORE_NAME,ZIP,CARRIER_ROUTE
12,Humble Sarpinos,77346,R077
12,Humble Sarpinos,77346,R080
12,Humble Sarpinos,77346,R081
12,Humble Sarpinos,77346,R082
12,Humble Sarpinos,77346,R083
12,Humble Sarpinos,77346,R084
12,Humble Sarpinos,77346,R085
12,Humble Sarpinos,77346,R088
12,Humble Sarpinos,77346,R091
12,Humble Sarpinos,77346,R093
12,Humble Sarpinos,77346,R094
12,Humble Sarpinos,77346,R095
12,Humble Sarpinos,77346,R097
12,Humble Sarpinos,77346,R099
12,Humble Sarpinos,77396,C005
12,Humble Sarpinos,77396,C006
12,Humble Sarpinos,77396,C010
12,Humble Sarpinos,77396,C013
12,Humble Sarpinos,77396,C015
12,Humble Sarpinos,77396,C020
12,Humble Sarpinos,77396,C023
12,Humble Sarpinos,77396,C024
12,Humble Sarpinos,77396,C025
12,Humble Sarpinos,77396,C026
12,Humble Sarpinos,77396,R007
12,Humble Sarpinos,77396,R010
12,Humble Sarpinos,77396,R054
12,Humble Sarpinos,77396,R073
12,Humble Sarpinos,77396,R096
13,Braeswood Sarpinos,77004,C011
13,Braeswood Sarpinos,77005,C002
13,Braeswood Sarpinos,77005,C003
13,Braeswood Sarpinos,77005,C004
13,Braeswood Sarpinos,77005,C005
13,Braeswood Sarpinos,77005,C007
13,Braeswood Sarpinos,77005,C009
13,Braeswood Sarpinos,77005,C010
13,Braeswood Sarpinos,77005,C011
13,Braeswood Sarpinos,77005,C014
13,Braeswood Sarpinos,77005,C015
13,Braeswood Sarpinos,77005,C016
13,Braeswood Sarpinos,77005,C017
13,Braeswood Sarpinos,77005,C020
13,Braeswood Sarpinos,77005,C023
13,Braeswood Sarpinos,77005,C025
13,Braeswood Sarpinos,77005,C027
13,Braeswood Sarpinos,77005,C029
13,Braeswood Sarpinos,77005,C032
13,Braeswood Sarpinos,77005,C033
13,Braeswood Sarpinos,77005,C034
13,Braeswood Sarpinos,77005,C041
13,Braeswood Sarpinos,77005,C042
13,Braeswood Sarpinos,77005,C043
13,Braeswood Sarpinos,77021,C006
13,Braeswood Sarpinos,77025,C005
13,Braeswood Sarpinos,77025,C007
13,Braeswood Sarpinos,77025,C009
13,Braeswood Sarpinos,77025,C012
13,Braeswood Sarpinos,77025,C013
13,Braeswood Sarpinos,77025,C015
13,Braeswood Sarpinos,77025,C016
13,Braeswood Sarpinos,77025,C018
13,Braeswood Sarpinos,77025,C020
13,Braeswood Sarpinos,77025,C021
13,Braeswood Sarpinos,77025,C024
13,Braeswood Sarpinos,77025,C025
13,Braeswood Sarpinos,77025,C027
13,Braeswood Sarpinos,77025,C030
13,Braeswood Sarpinos,77025,C033
13,Braeswood Sarpinos,77025,C036
13,Braeswood Sarpinos,77025,C038
13,Braeswood Sarpinos,77025,C039
13,Braeswood Sarpinos,77025,C040
13,Braeswood Sarpinos,77025,C041
13,Braeswood Sarpinos,77025,C042
13,Braeswood Sarpinos,77025,C043
13,Braeswood Sarpinos,77025,C045
13,Braeswood Sarpinos,77025,C048
13,Braeswood Sarpinos,77025,C049
13,Braeswood Sarpinos,77030,C001
13,Braeswood Sarpinos,77030,C002
13,Braeswood Sarpinos,77030,C004
13,Braeswood Sarpinos,77030,C006
13,Braeswood Sarpinos,77030,C007
13,Braeswood Sarpinos,77030,C009
13,Braeswood Sarpinos,77030,C010
13,Braeswood Sarpinos,77030,C011
13,Braeswood Sarpinos,77030,C012
13,Braeswood Sarpinos,77030,C014
13,Braeswood Sarpinos,77030,C015
13,Braeswood Sarpinos,77030,C016
13,Braeswood Sarpinos,77030,C017
13,Braeswood Sarpinos,77030,C019
13,Braeswood Sarpinos,77030,C020
13,Braeswood Sarpinos,77030,C021
13,Braeswood Sarpinos,77030,C022
13,Braeswood Sarpinos,77030,C023
13,Braeswood Sarpinos,77054,C001
13,Braeswood Sarpinos,77054,C002
13,Braeswood Sarpinos,77054,C003
13,Braeswood Sarpinos,77054,C004
13,Braeswood Sarpinos,77054,C005
13,Braeswood Sarpinos,77054,C006
13,Braeswood Sarpinos,77054,C007
13,Braeswood Sarpinos,77054,C008
13,Braeswood Sarpinos,77054,C009
13,Braeswood Sarpinos,77054,C010
13,Braeswood Sarpinos,77054,C011
13,Braeswood Sarpinos,77054,C012
13,Braeswood Sarpinos,77054,C013
13,Braeswood Sarpinos,77054,C015
13,Braeswood Sarpinos,77054,C017
13,Braeswood Sarpinos,77054,C019
13,Braeswood Sarpinos,77054,C020
13,Braeswood Sarpinos,77096,C026
13,Braeswood Sarpinos,77401,C002
13,Braeswood Sarpinos,77401,C003
13,Braeswood Sarpinos,77401,C005
13,Braeswood Sarpinos,77401,C016
14,Fallbrook Sarpinos,77040,C013
14,Fallbrook Sarpinos,77040,C015
14,Fallbrook Sarpinos,77040,C026
14,Fallbrook Sarpinos,77064,C003
14,Fallbrook Sarpinos,77064,C005
14,Fallbrook Sarpinos,77064,C006
14,Fallbrook Sarpinos,77064,C007
14,Fallbrook Sarpinos,77064,C008
14,Fallbrook Sarpinos,77064,C009
14,Fallbrook Sarpinos,77064,C010
14,Fallbrook Sarpinos,77064,C011
14,Fallbrook Sarpinos,77064,C012
14,Fallbrook Sarpinos,77064,C013
14,Fallbrook Sarpinos,77064,C015
14,Fallbrook Sarpinos,77064,C016
14,Fallbrook Sarpinos,77064,C017
14,Fallbrook Sarpinos,77064,C018
14,Fallbrook Sarpinos,77064,C019
14,Fallbrook Sarpinos,77064,C020
14,Fallbrook Sarpinos,77064,C021
14,Fallbrook Sarpinos,77064,C022
14,Fallbrook Sarpinos,77064,C023
14,Fallbrook Sarpinos,77064,C025
14,Fallbrook Sarpinos,77064,C027
14,Fallbrook Sarpinos,77064,C028
14,Fallbrook Sarpinos,77064,C029
14,Fallbrook Sarpinos,77064,C031
14,Fallbrook Sarpinos,77065,C004
14,Fallbrook Sarpinos,77065,C011
14,Fallbrook Sarpinos,77065,C012
14,Fallbrook Sarpinos,77065,C013
14,Fallbrook Sarpinos,77065,C015
14,Fallbrook Sarpinos,77065,C018
14,Fallbrook Sarpinos,77065,C021
14,Fallbrook Sarpinos,77065,C024
14,Fallbrook Sarpinos,77065,C026
14,Fallbrook Sarpinos,77065,C030
14,Fallbrook Sarpinos,77065,R011
14,Fallbrook Sarpinos,77070,C002
14,Fallbrook Sarpinos,77070,C009
14,Fallbrook Sarpinos,77070,C010
14,Fallbrook Sarpinos,77070,C012
14,Fallbrook Sarpinos,77070,C014
14,Fallbrook Sarpinos,77070,C016
14,Fallbrook Sarpinos,77070,C018
14,Fallbrook Sarpinos,77070,C026
14,Fallbrook Sarpinos,77070,C030
14,Fallbrook Sarpinos,77070,R014
15,Chicago - West Loop Sarpinos,60601,C001
15,Chicago - West Loop Sarpinos,60601,C002
15,Chicago - West Loop Sarpinos,60601,C006
15,Chicago - West Loop Sarpinos,60601,C007
15,Chicago - West Loop Sarpinos,60601,C008
15,Chicago - West Loop Sarpinos,60601,C009
15,Chicago - West Loop Sarpinos,60601,C011
15,Chicago - West Loop Sarpinos,60601,C012
15,Chicago - West Loop Sarpinos,60601,C015
15,Chicago - West Loop Sarpinos,60601,C016
15,Chicago - West Loop Sarpinos,60601,C019
15,Chicago - West Loop Sarpinos,60601,C021
15,Chicago - West Loop Sarpinos,60601,C022
15,Chicago - West Loop Sarpinos,60601,C023
15,Chicago - West Loop Sarpinos,60601,C024
15,Chicago - West Loop Sarpinos,60601,C025
15,Chicago - West Loop Sarpinos,60601,C027
15,Chicago - West Loop Sarpinos,60601,C029
15,Chicago - West Loop Sarpinos,60601,C031
15,Chicago - West Loop Sarpinos,60601,C032
15,Chicago - West Loop Sarpinos,60601,C033
15,Chicago - West Loop Sarpinos,60601,C034
15,Chicago - West Loop Sarpinos,60601,C035
15,Chicago - West Loop Sarpinos,60601,C039
15,Chicago - West Loop Sarpinos,60601,C040
15,Chicago - West Loop Sarpinos,60601,C071
15,Chicago - West Loop Sarpinos,60601,C074
15,Chicago - West Loop Sarpinos,60602,C002
15,Chicago - West Loop Sarpinos,60602,C005
15,Chicago - West Loop Sarpinos,60602,C009
15,Chicago - West Loop Sarpinos,60602,C010
15,Chicago - West Loop Sarpinos,60602,C012
15,Chicago - West Loop Sarpinos,60602,C014
15,Chicago - West Loop Sarpinos,60602,C015
15,Chicago - West Loop Sarpinos,60602,C020
15,Chicago - West Loop Sarpinos,60602,C023
15,Chicago - West Loop Sarpinos,60602,C026
15,Chicago - West Loop Sarpinos,60602,C028
15,Chicago - West Loop Sarpinos,60602,C029
15,Chicago - West Loop Sarpinos,60602,C030
15,Chicago - West Loop Sarpinos,60602,C031
15,Chicago - West Loop Sarpinos,60603,C002
15,Chicago - West Loop Sarpinos,60603,C003
15,Chicago - West Loop Sarpinos,60603,C006
15,Chicago - West Loop Sarpinos,60603,C007
15,Chicago - West Loop Sarpinos,60603,C012
15,Chicago - West Loop Sarpinos,60603,C013
15,Chicago - West Loop Sarpinos,60603,C017
15,Chicago - West Loop Sarpinos,60603,C018
15,Chicago - West Loop Sarpinos,60603,C028
15,Chicago - West Loop Sarpinos,60603,C030
15,Chicago - West Loop Sarpinos,60603,C032
15,Chicago - West Loop Sarpinos,60604,C000
15,Chicago - West Loop Sarpinos,60604,C001
15,Chicago - West Loop Sarpinos,60604,C004
15,Chicago - West Loop Sarpinos,60604,C005
15,Chicago - West Loop Sarpinos,60604,C010
15,Chicago - West Loop Sarpinos,60604,C012
15,Chicago - West Loop Sarpinos,60604,C014
15,Chicago - West Loop Sarpinos,60604,C016
15,Chicago - West Loop Sarpinos,60604,C019
15,Chicago - West Loop Sarpinos,60605,C003
15,Chicago - West Loop Sarpinos,60605,C005
15,Chicago - West Loop Sarpinos,60605,C006
15,Chicago - West Loop Sarpinos,60605,C007
15,Chicago - West Loop Sarpinos,60605,C012
15,Chicago - West Loop Sarpinos,60605,C016
15,Chicago - West Loop Sarpinos,60605,C017
15,Chicago - West Loop Sarpinos,60605,C018
15,Chicago - West Loop Sarpinos,60605,C022
15,Chicago - West Loop Sarpinos,60605,C023
15,Chicago - West Loop Sarpinos,60605,C024
15,Chicago - West Loop Sarpinos,60605,C027
15,Chicago - West Loop Sarpinos,60606,B001
15,Chicago - West Loop Sarpinos,60606,B002
15,Chicago - West Loop Sarpinos,60606,B003
15,Chicago - West Loop Sarpinos,60606,B004
15,Chicago - West Loop Sarpinos,60606,B005
15,Chicago - West Loop Sarpinos,60606,B006
15,Chicago - West Loop Sarpinos,60606,C001
15,Chicago - West Loop Sarpinos,60606,C002
15,Chicago - West Loop Sarpinos,60606,C004
15,Chicago - West Loop Sarpinos,60606,C005
15,Chicago - West Loop Sarpinos,60606,C006
15,Chicago - West Loop Sarpinos,60606,C007
15,Chicago - West Loop Sarpinos,60606,C008
15,Chicago - West Loop Sarpinos,60606,C009
15,Chicago - West Loop Sarpinos,60606,C010
15,Chicago - West Loop Sarpinos,60606,C012
15,Chicago - West Loop Sarpinos,60606,C013
15,Chicago - West Loop Sarpinos,60606,C014
15,Chicago - West Loop Sarpinos,60606,C015
15,Chicago - West Loop Sarpinos,60606,C016
15,Chicago - West Loop Sarpinos,60606,C017
15,Chicago - West Loop Sarpinos,60606,C018
15,Chicago - West Loop Sarpinos,60606,C019
15,Chicago - West Loop Sarpinos,60606,C025
15,Chicago - West Loop Sarpinos,60606,C028
15,Chicago - West Loop Sarpinos,60606,C030
15,Chicago - West Loop Sarpinos,60606,C033
15,Chicago - West Loop Sarpinos,60606,C038
15,Chicago - West Loop Sarpinos,60606,C040
15,Chicago - West Loop Sarpinos,60606,C051
15,Chicago - West Loop Sarpinos,60606,C099
15,Chicago - West Loop Sarpinos,60606,C100
15,Chicago - West Loop Sarpinos,60606,C101
15,Chicago - West Loop Sarpinos,60607,C001
15,Chicago - West Loop Sarpinos,60607,C003
15,Chicago - West Loop Sarpinos,60607,C004
15,Chicago - West Loop Sarpinos,60607,C005
15,Chicago - West Loop Sarpinos,60607,C008
15,Chicago - West Loop Sarpinos,60607,C009
15,Chicago - West Loop Sarpinos,60607,C010
15,Chicago - West Loop Sarpinos,60607,C014
15,Chicago - West Loop Sarpinos,60607,C017
15,Chicago - West Loop Sarpinos,60607,C021
15,Chicago - West Loop Sarpinos,60607,C022
15,Chicago - West Loop Sarpinos,60607,C023
15,Chicago - West Loop Sarpinos,60607,C026
15,Chicago - West Loop Sarpinos,60607,C027
15,Chicago - West Loop Sarpinos,60607,C028
15,Chicago - West Loop Sarpinos,60607,C029
15,Chicago - West Loop Sarpinos,60607,C031
15,Chicago - West Loop Sarpinos,60607,C037
15,Chicago - West Loop Sarpinos,60607,C039
15,Chicago - West Loop Sarpinos,60607,C040
15,Chicago - West Loop Sarpinos,60607,C041
15,Chicago - West Loop Sarpinos,60607,C042
15,Chicago - West Loop Sarpinos,60607,C043
15,Chicago - West Loop Sarpinos,60607,C044
15,Chicago - West Loop Sarpinos,60607,C045
15,Chicago - West Loop Sarpinos,60607,C046
15,Chicago - West Loop Sarpinos,60610,B009
15,Chicago - West Loop Sarpinos,60610,B012
15,Chicago - West Loop Sarpinos,60610,B013
15,Chicago - West Loop Sarpinos,60610,B014
15,Chicago - West Loop Sarpinos,60610,B015
15,Chicago - West Loop Sarpinos,60610,C003
15,Chicago - West Loop Sarpinos,60610,C040
15,Chicago - West Loop Sarpinos,60610,C054
15,Chicago - West Loop Sarpinos,60610,C100
15,Chicago - West Loop Sarpinos,60611,B002
15,Chicago - West Loop Sarpinos,60611,B003
15,Chicago - West Loop Sarpinos,60611,B005
15,Chicago - West Loop Sarpinos,60611,B006
15,Chicago - West Loop Sarpinos,60611,B012
15,Chicago - West Loop Sarpinos,60611,B015
15,Chicago - West Loop Sarpinos,60611,C000
15,Chicago - West Loop Sarpinos,60611,C001
15,Chicago - West Loop Sarpinos,60611,C005
15,Chicago - West Loop Sarpinos,60611,C006
15,Chicago - West Loop Sarpinos,60611,C009
15,Chicago - West Loop Sarpinos,60611,C012
15,Chicago - West Loop Sarpinos,60611,C013
15,Chicago - West Loop Sarpinos,60611,C015
15,Chicago - West Loop Sarpinos,60611,C016
15,Chicago - West Loop Sarpinos,60611,C017
15,Chicago - West Loop Sarpinos,60611,C025
15,Chicago - West Loop Sarpinos,60611,C031
15,Chicago - West Loop Sarpinos,60611,C033
15,Chicago - West Loop Sarpinos,60611,C034
15,Chicago - West Loop Sarpinos,60611,C035
15,Chicago - West Loop Sarpinos,60611,C042
15,Chicago - West Loop Sarpinos,60611,C051
15,Chicago - West Loop Sarpinos,60611,C053
15,Chicago - West Loop Sarpinos,60611,C059
15,Chicago - West Loop Sarpinos,60611,C061
15,Chicago - West Loop Sarpinos,60611,C064
15,Chicago - West Loop Sarpinos,60611,C071
15,Chicago - West Loop Sarpinos,60611,C081
15,Chicago - West Loop Sarpinos,60611,C083
15,Chicago - West Loop Sarpinos,60611,C085
15,Chicago - West Loop Sarpinos,60611,C225
15,Chicago - West Loop Sarpinos,60611,C303
15,Chicago - West Loop Sarpinos,60611,C771
15,Chicago - West Loop Sarpinos,60622,B008
15,Chicago - West Loop Sarpinos,60622,B015
15,Chicago - West Loop Sarpinos,60642,C002
15,Chicago - West Loop Sarpinos,60642,C003
15,Chicago - West Loop Sarpinos,60642,C008
15,Chicago - West Loop Sarpinos,60642,C009
15,Chicago - West Loop Sarpinos,60642,C027
15,Chicago - West Loop Sarpinos,60642,C035
15,Chicago - West Loop Sarpinos,60654,B001
15,Chicago - West Loop Sarpinos,60654,B002
15,Chicago - West Loop Sarpinos,60654,B004
15,Chicago - West Loop Sarpinos,60654,B005
15,Chicago - West Loop Sarpinos,60654,B006
15,Chicago - West Loop Sarpinos,60654,B007
15,Chicago - West Loop Sarpinos,60654,B010
15,Chicago - West Loop Sarpinos,60654,B011
15,Chicago - West Loop Sarpinos,60654,C002
15,Chicago - West Loop Sarpinos,60654,C003
15,Chicago - West Loop Sarpinos,60654,C008
15,Chicago - West Loop Sarpinos,60654,C017
15,Chicago - West Loop Sarpinos,60654,C023
15,Chicago - West Loop Sarpinos,60654,C024
15,Chicago - West Loop Sarpinos,60654,C026
15,Chicago - West Loop Sarpinos,60654,C027
15,Chicago - West Loop Sarpinos,60654,C029
15,Chicago - West Loop Sarpinos,60654,C036
15,Chicago - West Loop Sarpinos,60654,C039
15,Chicago - West Loop Sarpinos,60654,C041
15,Chicago - West Loop Sarpinos,60654,C049
15,Chicago - West Loop Sarpinos,60654,C050
15,Chicago - West Loop Sarpinos,60654,C052
15,Chicago - West Loop Sarpinos,60654,C058
15,Chicago - West Loop Sarpinos,60654,C059
15,Chicago - West Loop Sarpinos,60654,C061
15,Chicago - West Loop Sarpinos,60654,C063
15,Chicago - West Loop Sarpinos,60654,C065
15,Chicago - West Loop Sarpinos,60654,C069
15,Chicago - West Loop Sarpinos,60654,C082
15,Chicago - West Loop Sarpinos,60661,B007
15,Chicago - West Loop Sarpinos,60661,B009
15,Chicago - West Loop Sarpinos,60661,B010
15,Chicago - West Loop Sarpinos,60661,C020
15,Chicago - West Loop Sarpinos,60661,C021
15,Chicago - West Loop Sarpinos,60661,C022
15,Chicago - West Loop Sarpinos,60661,C023
15,Chicago - West Loop Sarpinos,60661,C037
15,Chicago - West Loop Sarpinos,60661,C041
15,Chicago - West Loop Sarpinos,60661,C042
15,Chicago - West Loop Sarpinos,60661,C043
15,Chicago - West Loop Sarpinos,60661,C044
15,Chicago - West Loop Sarpinos,60661,C045
15,Chicago - West Loop Sarpinos,60661,C046
15,Chicago - West Loop Sarpinos,60661,C047
15,Chicago - West Loop Sarpinos,60661,C049
16,Roseville Sarpinos,55112,C002
16,Roseville Sarpinos,55112,C005
16,Roseville Sarpinos,55112,C010
16,Roseville Sarpinos,55112,C013
16,Roseville Sarpinos,55112,C015
16,Roseville Sarpinos,55112,C019
16,Roseville Sarpinos,55112,C020
16,Roseville Sarpinos,55112,C022
16,Roseville Sarpinos,55112,C026
16,Roseville Sarpinos,55112,C027
16,Roseville Sarpinos,55112,C029
16,Roseville Sarpinos,55112,C031
16,Roseville Sarpinos,55112,C033
16,Roseville Sarpinos,55112,C037
16,Roseville Sarpinos,55112,C043
16,Roseville Sarpinos,55112,C044
16,Roseville Sarpinos,55112,C054
16,Roseville Sarpinos,55112,C055
16,Roseville Sarpinos,55112,C097
16,Roseville Sarpinos,55112,C101
16,Roseville Sarpinos,55113,B001
16,Roseville Sarpinos,55113,B002
16,Roseville Sarpinos,55113,B003
16,Roseville Sarpinos,55113,B004
16,Roseville Sarpinos,55113,B005
16,Roseville Sarpinos,55113,B006
16,Roseville Sarpinos,55113,B007
16,Roseville Sarpinos,55113,B008
16,Roseville Sarpinos,55113,B009
16,Roseville Sarpinos,55113,B010
16,Roseville Sarpinos,55113,B011
16,Roseville Sarpinos,55113,B012
16,Roseville Sarpinos,55113,B013
16,Roseville Sarpinos,55113,B014
16,Roseville Sarpinos,55113,B015
16,Roseville Sarpinos,55113,B016
16,Roseville Sarpinos,55113,B020
16,Roseville Sarpinos,55113,B021
16,Roseville Sarpinos,55113,B022
16,Roseville Sarpinos,55113,C001
16,Roseville Sarpinos,55113,C002
16,Roseville Sarpinos,55113,C003
16,Roseville Sarpinos,55113,C004
16,Roseville Sarpinos,55113,C005
16,Roseville Sarpinos,55113,C006
16,Roseville Sarpinos,55113,C007
16,Roseville Sarpinos,55113,C008
16,Roseville Sarpinos,55113,C009
16,Roseville Sarpinos,55113,C010
16,Roseville Sarpinos,55113,C013
16,Roseville Sarpinos,55113,C014
16,Roseville Sarpinos,55113,C015
16,Roseville Sarpinos,55113,C019
16,Roseville Sarpinos,55113,C020
16,Roseville Sarpinos,55113,C021
16,Roseville Sarpinos,55113,C023
16,Roseville Sarpinos,55113,C024
16,Roseville Sarpinos,55113,C028
16,Roseville Sarpinos,55113,C029
16,Roseville Sarpinos,55113,C032
16,Roseville Sarpinos,55113,C033
16,Roseville Sarpinos,55113,C034
16,Roseville Sarpinos,55113,C048
16,Roseville Sarpinos,55113,C049
16,Roseville Sarpinos,55126,C002
16,Roseville Sarpinos,55126,C004
16,Roseville Sarpinos,55126,C005
16,Roseville Sarpinos,55126,C006
16,Roseville Sarpinos,55126,C012
16,Roseville Sarpinos,55126,C016
16,Roseville Sarpinos,55126,C020
16,Roseville Sarpinos,55126,C025
16,Roseville Sarpinos,55126,C027
16,Roseville Sarpinos,55418,C001
16,Roseville Sarpinos,55418,C007
16,Roseville Sarpinos,55418,C009
16,Roseville Sarpinos,55418,C010
16,Roseville Sarpinos,55418,C013
16,Roseville Sarpinos,55418,C015
16,Roseville Sarpinos,55418,C016
16,Roseville Sarpinos,55418,C017
16,Roseville Sarpinos,55418,C019
16,Roseville Sarpinos,55418,C020
16,Roseville Sarpinos,55418,C024
16,Roseville Sarpinos,55418,C025
16,Roseville Sarpinos,55418,C026
16,Roseville Sarpinos,55418,C027
16,Roseville Sarpinos,55418,C028
16,Roseville Sarpinos,55418,C029
16,Roseville Sarpinos,55418,C030
16,Roseville Sarpinos,55418,C031
16,Roseville Sarpinos,55418,C032
16,Roseville Sarpinos,55418,C033
16,Roseville Sarpinos,55418,C034
16,Roseville Sarpinos,55421,C001
16,Roseville Sarpinos,55421,C002
16,Roseville Sarpinos,55421,C003
16,Roseville Sarpinos,55421,C005
16,Roseville Sarpinos,55421,C006
16,Roseville Sarpinos,55421,C007
16,Roseville Sarpinos,55421,C012
16,Roseville Sarpinos,55421,C013
16,Roseville Sarpinos,55421,C015
16,Roseville Sarpinos,55421,C016
16,Roseville Sarpinos,55421,C020
16,Roseville Sarpinos,55421,C021
16,Roseville Sarpinos,55421,C022
16,Roseville Sarpinos,55421,C024
16,Roseville Sarpinos,55421,C027
16,Roseville Sarpinos,55421,C028
16,Roseville Sarpinos,55432,C008
16,Roseville Sarpinos,55432,C024
16,Roseville Sarpinos,55432,C025
17,Clive Sarpinos,50111,R002
17,Clive Sarpinos,50111,R003
17,Clive Sarpinos,50263,B003
17,Clive Sarpinos,50263,B004
17,Clive Sarpinos,50263,B005
17,Clive Sarpinos,50263,B006
17,Clive Sarpinos,50263,B008
17,Clive Sarpinos,50263,B009
17,Clive Sarpinos,50263,B010
17,Clive Sarpinos,50263,G000
17,Clive Sarpinos,50263,R001
17,Clive Sarpinos,50263,R002
17,Clive Sarpinos,50263,R003
17,Clive Sarpinos,50263,R004
17,Clive Sarpinos,50263,R005
17,Clive Sarpinos,50263,R006
17,Clive Sarpinos,50263,R007
17,Clive Sarpinos,50263,R008
17,Clive Sarpinos,50263,R009
17,Clive Sarpinos,50263,R201
17,Clive Sarpinos,50263,R202
17,Clive Sarpinos,50263,R203
17,Clive Sarpinos,50263,R204
17,Clive Sarpinos,50263,R205
17,Clive Sarpinos,50263,R206
17,Clive Sarpinos,50263,R207
17,Clive Sarpinos,50263,R208
17,Clive Sarpinos,50263,R209
17,Clive Sarpinos,50263,R777
17,Clive Sarpinos,50265,R008
17,Clive Sarpinos,50266,R030
17,Clive Sarpinos,50266,R031
17,Clive Sarpinos,50266,R037
17,Clive Sarpinos,50266,R040
17,Clive Sarpinos,50266,R061
17,Clive Sarpinos,50266,R066
17,Clive Sarpinos,50266,R067
17,Clive Sarpinos,50266,R068
17,Clive Sarpinos,50266,R069
17,Clive Sarpinos,50266,R071
17,Clive Sarpinos,50266,R074
17,Clive Sarpinos,50266,R075
17,Clive Sarpinos,50266,R077
17,Clive Sarpinos,50266,R095
17,Clive Sarpinos,50323,B004
17,Clive Sarpinos,50323,B007
17,Clive Sarpinos,50323,B009
17,Clive Sarpinos,50323,B010
17,Clive Sarpinos,50323,B011
17,Clive Sarpinos,50323,B012
17,Clive Sarpinos,50323,B013
17,Clive Sarpinos,50323,R023
17,Clive Sarpinos,50323,R029
17,Clive Sarpinos,50323,R080
17,Clive Sarpinos,50323,R081
17,Clive Sarpinos,50323,R082
17,Clive Sarpinos,50323,R083
17,Clive Sarpinos,50323,R084
17,Clive Sarpinos,50325,R001
17,Clive Sarpinos,50325,R022
17,Clive Sarpinos,50325,R025
17,Clive Sarpinos,50325,R034
17,Clive Sarpinos,50325,R070
17,Clive Sarpinos,50325,R079
18,Evanston Sarpinos,60076,B061
18,Evanston Sarpinos,60076,B064
18,Evanston Sarpinos,60076,B068
18,Evanston Sarpinos,60076,B069
18,Evanston Sarpinos,60076,B070
18,Evanston Sarpinos,60076,C002
18,Evanston Sarpinos,60076,C003
18,Evanston Sarpinos,60076,C004
18,Evanston Sarpinos,60076,C009
18,Evanston Sarpinos,60076,C010
18,Evanston Sarpinos,60076,C011
18,Evanston Sarpinos,60076,C014
18,Evanston Sarpinos,60076,C015
18,Evanston Sarpinos,60076,C016
18,Evanston Sarpinos,60076,C020
18,Evanston Sarpinos,60076,C022
18,Evanston Sarpinos,60076,C025
18,Evanston Sarpinos,60076,C026
18,Evanston Sarpinos,60076,C027
18,Evanston Sarpinos,60076,C031
18,Evanston Sarpinos,60076,C032
18,Evanston Sarpinos,60076,C037
18,Evanston Sarpinos,60076,C038
18,Evanston Sarpinos,60076,C044
18,Evanston Sarpinos,60076,C048
18,Evanston Sarpinos,60076,C050
18,Evanston Sarpinos,60076,C051
18,Evanston Sarpinos,60076,C052
18,Evanston Sarpinos,60076,C057
18,Evanston Sarpinos,60076,C062
18,Evanston Sarpinos,60076,C063
18,Evanston Sarpinos,60076,C065
18,Evanston Sarpinos,60076,C071
18,Evanston Sarpinos,60076,C074
18,Evanston Sarpinos,60076,C076
18,Evanston Sarpinos,60076,C078
18,Evanston Sarpinos,60077,C000
18,Evanston Sarpinos,60077,C001
18,Evanston Sarpinos,60077,C013
18,Evanston Sarpinos,60077,C024
18,Evanston Sarpinos,60077,C028
18,Evanston Sarpinos,60077,C039
18,Evanston Sarpinos,60077,C041
18,Evanston Sarpinos,60077,C042
18,Evanston Sarpinos,60077,C055
18,Evanston Sarpinos,60077,C067
18,Evanston Sarpinos,60077,C077
18,Evanston Sarpinos,60091,C030
18,Evanston Sarpinos,60091,C031
18,Evanston Sarpinos,60091,C036
18,Evanston Sarpinos,60091,C039
18,Evanston Sarpinos,60201,C000
18,Evanston Sarpinos,60201,C001
18,Evanston Sarpinos,60201,C002
18,Evanston Sarpinos,60201,C004
18,Evanston Sarpinos,60201,C006
18,Evanston Sarpinos,60201,C007
18,Evanston Sarpinos,60201,C008
18,Evanston Sarpinos,60201,C009
18,Evanston Sarpinos,60201,C011
18,Evanston Sarpinos,60201,C012
18,Evanston Sarpinos,60201,C014
18,Evanston Sarpinos,60201,C015
18,Evanston Sarpinos,60201,C016
18,Evanston Sarpinos,60201,C020
18,Evanston Sarpinos,60201,C021
18,Evanston Sarpinos,60201,C022
18,Evanston Sarpinos,60201,C023
18,Evanston Sarpinos,60201,C024
18,Evanston Sarpinos,60201,C028
18,Evanston Sarpinos,60201,C029
18,Evanston Sarpinos,60201,C038
18,Evanston Sarpinos,60201,C048
18,Evanston Sarpinos,60201,C051
18,Evanston Sarpinos,60201,C057
18,Evanston Sarpinos,60201,C060
18,Evanston Sarpinos,60201,C061
18,Evanston Sarpinos,60201,C063
18,Evanston Sarpinos,60201,C066
18,Evanston Sarpinos,60201,C070
18,Evanston Sarpinos,60201,C072
18,Evanston Sarpinos,60201,C073
18,Evanston Sarpinos,60201,C075
18,Evanston Sarpinos,60201,C076
18,Evanston Sarpinos,60201,C077
18,Evanston Sarpinos,60201,C078
18,Evanston Sarpinos,60201,C079
18,Evanston Sarpinos,60201,C083
18,Evanston Sarpinos,60201,C085
18,Evanston Sarpinos,60201,C096
18,Evanston Sarpinos,60201,C097
18,Evanston Sarpinos,60201,C098
18,Evanston Sarpinos,60201,C103
18,Evanston Sarpinos,60201,C105
18,Evanston Sarpinos,60201,C107
18,Evanston Sarpinos,60201,G000
