zip9,count
606131955,1
606131956,1
606131958,1
606131961,1
606131963,1
606131964,1
606131966,1
606131971,1
606131972,1
606131974,1
606131975,1
606131984,1
606131985,1
606131990,1
606131995,1
606132004,1
606132007,1
606132010,1
606132018,1
606132020,1
606132021,1
606132023,1
606132030,1
606132031,1
606132034,1
606132035,1
606132036,1
606132042,1
606132045,1
606132049,1
606132053,1
606132054,1
606132055,1
606132057,1
606132058,1
606132063,1
606132075,1
606132080,1
606132081,1
606132084,1
606132086,1
606132087,1
606132088,1
606132089,1
606132090,1
606132093,1
606132097,1
606132100,1
606132104,1
606132109,1
606132110,1
606132111,1
606132112,1
606132113,1
606132115,1
606132119,1
606132122,1
606132123,1
606132135,1
606132137,1
606132142,1
606132145,1
606132150,1
606132153,1
606132158,1
606132160,1
606132170,1
606132171,1
606132172,1
606132174,1
606132177,1
606132179,1
606132183,1
606132186,1
606132192,1
606132193,1
606132203,1
606132205,1
606132207,1
606132209,1
606132213,1
606132217,1
606132238,1
606132241,1
606132248,1
606132251,1
606132252,1
606132253,1
606132255,1
606132260,1
606132261,1
606132266,1
606132267,1
606132268,1
606132271,1
606132272,1
606132273,1
606132274,1
606132281,1
606132282,1
606132283,1
606132289,1
606132291,1
606132294,1
606132295,1
606132296,1
606132300,1
606132315,1
606132318,1
606132319,1
606132323,1
606132326,1
606132337,1
606132338,1
606132342,1
606132346,1
606132352,1
606132354,1
606132356,1
606132357,1
606132363,1
606132364,1
606132368,1
606132372,1
606132374,1
606132386,1
606132393,1
606132394,1
606132397,1
606132403,1
606132404,1
606132405,1
606132415,1
606132418,1
606132419,1
606132420,1
606132426,1
606132436,1
606132452,1
606132453,1
606132455,1
606132474,1
606132475,1
606132478,1
606132479,1
606132480,1
606132484,1
606132487,1
606132499,1
606132500,1
606132509,1
606132512,1
606132518,1
606132524,1
606132526,1
606132538,1
606132542,1
606132552,1
606132553,1
606132559,1
606132562,1
606132566,1
606132567,1
606132568,1
606132571,1
606132579,1
606132585,1
606132590,1
606132592,1
606132595,1
606132605,1
606132610,1
606132611,1
606132612,1
606132613,1
606132614,1
606132615,1
606132616,1
606132625,1
606132630,1
606132636,1
606132641,1
606132645,1
606132646,1
606132648,1
606132651,1
606132652,1
606132655,1
606132657,1
606132658,1
606132668,1
606132673,1
606132690,1
606132691,1
606132694,1
606132697,1
606132701,1
606132702,1
606132703,1
606132704,1
606132707,1
606132709,1
606132714,1
606132720,1
606132728,1
606132730,1
606132732,1
606132744,1
606132747,1
606132749,1
606132751,1
606132753,1
606132755,1
606132758,1
606132772,1
606132773,1
606132774,1
606132775,1
606132779,1
606132782,1
606132783,1
606132785,1
606132786,1
606132787,1
606132799,1
606132803,1
606132806,1
606132808,1
606132810,1
606132814,1
606132817,1
606132818,1
606132820,1
606132826,1
606132828,1
606132829,1
606132833,1
606132834,1
606132842,1
606132843,1
606132845,1
606132848,1
606132856,1
606132858,1
606132862,1
606132863,1
606132864,1
606132867,1
606132871,1
606132875,1
606132878,1
606132880,1
606132921,1
606132926,1
606132928,1
606132929,1
606132930,1
606132934,1
606132937,1
606132944,1
606132947,1
606132948,1
606132949,1
606132950,1
606132959,1
606132961,1
606132963,1
606132967,1
606132970,1
606132972,1
606132973,1
606132976,1
606132980,1
606132983,1
606132984,1
606132986,1
606132989,1
606132995,1
606132998,1
606132999,1
606133005,1
606133011,1
606133015,1
606133016,1
606133018,1
606133019,1
606133023,1
606133024,1
606133027,1
606133029,1
606133030,1
606133052,1
606133054,1
606133055,1
606133062,1
606133063,1
606133065,1
606133067,1
606133068,1
606133071,1
606133077,1
606133089,1
606133093,1
606133095,1
606133102,1
606133106,1
606133109,1
606133110,1
606133112,1
606133113,1
606133114,1
606133121,1
606133129,1
606133135,1
606133138,1
606133142,1
606133146,1
606133148,1
606133150,1
606133151,1
606133153,1
606133165,1
606133166,1
606133168,1
606133172,1
606133173,1
606133178,1
606133180,1
606133182,1
606133183,1
606133186,1
606133187,1
606133188,1
606133189,1
606133191,1
606133192,1
606133195,1
606133200,1
606133203,1
606133205,1
606133208,1
606133214,1
606133217,1
606133220,1
606133222,1
606133226,1
606133227,1
606133228,1
606133229,1
606133234,1
606133236,1
606133239,1
606133245,1
606133247,1
606133257,1
606133262,1
606133267,1
606133269,1
606133272,1
606133274,1
606133280,1
606133281,1
606133289,1
606133290,1
606133299,1
606133301,1
606133307,1
606133310,1
606133311,1
606133314,1
606133315,1
606133319,1
606133321,1
606133328,1
606133332,1
606133336,1
606133337,1
606133338,1
606133339,1
606133346,1
606133348,1
606133350,1
606133353,1
606133356,1
606133357,1
606133360,1
606133364,1
606133369,1
606133370,1
606133371,1
606133372,1
606133375,1
606133376,1
606133377,1
606133378,1
606133381,1
606133383,1
606133385,1
606133386,1
606133389,1
606133392,1
606133398,1
606133405,1
606133407,1
606133409,1
606133410,1
606133411,1
606133412,1
606133417,1
606133418,1
606133421,1
606133422,1
606133426,1
606133430,1
606133437,1
606133440,1
606133442,1
606133444,1
606133451,1
606133452,1
606133453,1
606133458,1
606133462,1
606133468,1
606133473,1
606133476,1
606133477,1
606133478,1
606133480,1
606133483,1
606133484,1
606133485,1
606133488,1
606133489,1
606133493,1
606133496,1
606133497,1
606133502,1
606133514,1
606133524,1
606133528,1
606133532,1
606133535,1
606133536,1
606133540,1
606133552,1
606133554,1
606133566,1
606133567,1
606133571,1
606133574,1
606133586,1
606133589,1
606133592,1
606133596,1
606133611,1
606133612,1
606133613,1
606133614,1
606133627,1
606133628,1
606133629,1
606133631,1
606133638,1
606133644,1
606133653,1
606133655,1
606133658,1
606133659,1
606133673,1
606133675,1
606133677,1
606133702,1
606133710,1
606133713,1
606133726,1
606133729,1
606133736,1
606133739,1
606133741,1
606133743,1
606133746,1
606133749,1
606133753,1
606133767,1
606133771,1
606133774,1
606133780,1
606133782,1
606133783,1
606133784,1
606133789,1
606133829,1
606133831,1
606133834,1
606133837,1
606133845,1
606133846,1
606133852,1
606133853,1
606133855,1
606133857,1
606133858,1
606133859,1
606133861,1
606133869,1
606133871,1
606133875,1
606133876,1
606133882,1
606133886,1
606133890,1
606133904,1
606133905,1
606133917,1
606133918,1
606133920,1
606133924,1
606133926,1
606133928,1
606133929,1
606133932,1
606133934,1
606133935,1
606133936,1
606133939,1
606133941,1
606133946,1
606133955,1
606133957,1
606133958,1
606133961,1
606133963,1
606133966,1
606133971,1
606133981,1
606133982,1
606133983,1
606133984,1
606133985,1
606133990,1
606134002,1
606134004,1
606134015,1
606134021,1
606134022,1
606134025,1
606134026,1
606134028,1
606134030,1
606134032,1
606134033,1
606134042,1
606134044,1
606134056,1
606134060,1
606134067,1
606134073,1
606134076,1
606134079,1
606134082,1
606134087,1
606134100,1
606134109,1
606134112,1
606134114,1
606134116,1
606134119,1
606134129,1
606134133,1
606134134,1
606134136,1
606134139,1
606134153,1
606134157,1
606134158,1
606134163,1
606134164,1
606134165,1
606134166,1
606134174,1
606134175,1
606134180,1
606134184,1
606134186,1
606134188,1
606134194,1
606134196,1
606134201,1
606134205,1
606134206,1
606134223,1
606134224,1
606134236,1
606134237,1
606134239,1
606134240,1
606134244,1
606134250,1
606134253,1
606134258,1
606134263,1
606134264,1
606134283,1
606134287,1
606134290,1
606134296,1
606134301,1
606134304,1
606134308,1
606134311,1
606134313,1
606134322,1
606134324,1
606134325,1
606134326,1
606134327,1
606134331,1
606134334,1
606134341,1
606134344,1
606134347,1
606134352,1
606134353,1
606134354,1
606134355,1
606134357,1
606134361,1
606134362,1
606134364,1
606134371,1
606134373,1
606134381,1
606134385,1
606134388,1
606134389,1
606134396,1
606134402,1
606134403,1
606134407,1
606134409,1
606134416,1
606134420,1
606134429,1
606134431,1
606134435,1
606134495,1
606134503,1
606134505,1
606134511,1
606134516,1
606134527,1
606134530,1
606134532,1
606134542,1
606134550,1
606134551,1
606134552,1
606134553,1
606134558,1
606134578,1
606134581,1
606134585,1
606134587,1
606134593,1
606134598,1
606134600,1
606134602,1
606134618,1
606134626,1
606134637,1
606134648,1
606134653,1
606134664,1
606134666,1
606134667,1
606134675,1
606134676,1
606134681,1
606134684,1
606134696,1
606134700,1
606134709,1
606134712,1
606134716,1
606134725,1
606134727,1
606134730,1
606134732,1
606134735,1
606134743,1
606134748,1
606134761,1
606134766,1
606134768,1
606134769,1
606134774,1
606134775,1
606134788,1
606134803,1
606134813,1
606134823,1
606134828,1
606134830,1
606134833,1
606134835,1
606134847,1
606134855,1
606134857,1
606134864,1
606134876,1
606134882,1
606134884,1
606134886,1
606134896,1
606134904,1
606134910,1
606134913,1
606134935,1
606134937,1
606134942,1
606134961,1
606134976,1
606134979,1
606134998,1
606135000,1
606135001,1
606135002,1
606135004,1
606135007,1
606135012,1
606135015,1
606135016,1
606135017,1
606135018,1
606135025,1
606135026,1
606135029,1
606135034,1
606135037,1
606135039,1
606135041,1
606135045,1
606135047,1
606135050,1
606135053,1
606135056,1
606135061,1
606135063,1
606135066,1
606135067,1
606135068,1
606135072,1
606135077,1
606135087,1
606135088,1
606135089,1
606135096,1
606135101,1
606135107,1
606135110,1
606135113,1
606135114,1
606135119,1
606135120,1
606135123,1
606135125,1
606135136,1
606135153,1
606135159,1
606135161,1
606135165,1
606135168,1
606135172,1
606135176,1
606135187,1
606135190,1
606135193,1
606135199,1
606135201,1
606135202,1
606135207,1
606135212,1
606135218,1
606135220,1
606135222,1
606135223,1
606135226,1
606135229,1
606135230,1
606135232,1
606135234,1
606135237,1
606135238,1
606135240,1
606135246,1
606135254,1
606135258,1
606135261,1
606135263,1
606135280,1
606135282,1
606135288,1
606135289,1
606135303,1
606135309,1
606135312,1
606135315,1
606135321,1
606135324,1
606135332,1
606135337,1
606135357,1
606135367,1
606135368,1
606135377,1
606135385,1
606135394,1
606135395,1
606135397,1
606135400,1
606135401,1
606135402,1
606135406,1
606135407,1
606135408,1
606135409,1
606135411,1
606135415,1
606135417,1
606135424,1
606135430,1
606135432,1
606135436,1
606135437,1
606135438,1
606135440,1
606135441,1
606135442,1
606135444,1
606135450,1
606135451,1
606135454,1
606135460,1
606135464,1
606135467,1
606135469,1
606135476,1
606135491,1
606135497,1
606135498,1
606135501,1
606135503,1
606135504,1
606135506,1
606135507,1
606135508,1
606135509,1
606135512,1
606135522,1
606135523,1
606135524,1
606135535,1
606135544,1
606135545,1
606135546,1
606135547,1
606135549,1
606135555,1
606135562,1
606135576,1
606135593,1
606135602,1
606135604,1
606135623,1
606135633,1
606135661,1
606135678,1
606135681,1
606135690,1
606135693,1
606135694,1
606135696,1
606135702,1
606135708,1
606135729,1
606135730,1
606135731,1
606135738,1
606135740,1
606135746,1
606135752,1
606135757,1
606135758,1
606135761,1
606135769,1
606135771,1
606135775,1
606135779,1
606135781,1
606135782,1
606135786,1
606135788,1
606135799,1
606135802,1
606135803,1
606135810,1
606135811,1
606135813,1
606135819,1
606135828,1
606135834,1
606135839,1
606135841,1
606135846,1
606135872,1
606135875,1
606135890,1
606135906,1
606135907,1
606135913,1
606135917,1
606135918,1
606135920,1
606135928,1
606135931,1
606135932,1
606135938,1
606135939,1
606135940,1
606135941,1
606135970,1
606135995,1
606136009,1
606136034,1
606136053,1
606136057,1
606136066,1
606136070,1
606136071,1
606136073,1
606136074,1
606136079,1
606136082,1
606136095,1
606136102,1
606136103,1
606136114,1
606136116,1
606136119,1
606136120,1
606136132,1
606136146,1
606136150,1
606136159,1
606136165,1
606136166,1
606136173,1
606136181,1
606136202,1
606136203,1
606136207,1
606136229,1
606136300,1
606136301,1
606136302,1
606136308,1
606136310,1
606136311,1
606136323,1
606136408,1
606136425,1
606136434,1
606136442,1
606136443,1
606136445,1
606136446,1
606136448,1
606136464,1
606136465,1
606136505,1
606136511,1
606136512,1
606136602,1
606136603,1
606136604,1
606136605,1
606136608,1
606136615,1
606136617,1
606136620,1
606136621,1
606136628,1
606136631,1
606136641,1
606136643,1
606136645,1
606136700,1
606136900,1
606141009,1
606141014,1
606141051,1
606141072,1
606141101,1
606141111,1
606141112,1
606141203,1
606141222,1
606141224,1
606141226,1
606141245,1
606141328,1
606142186,1
606142300,1
606142747,1
606142755,1
606142856,1
606142948,1
606143165,1
606143170,1
606143269,1
606143518,1
606144861,1
606144953,1
606145008,1
606145983,1
606146160,1
606146206,1
606146209,1
606146330,1
606147791,1
606148419,1
606149234,1
606149423,1
606163845,1
606164277,1
606181002,1
606181019,1
606181103,1
606181122,1
606181149,1
606181210,1
606181211,1
606181217,1
606181218,1
606181220,1
606181238,1
606181243,1
606181252,1
606181283,1
606181305,1
606181322,1
606181332,1
606181333,1
606181359,1
606181400,1
606181401,1
606181402,1
606181404,1
606181409,1
606181413,1
606181453,1
606181458,1
606181469,1
606181471,1
606181479,1
606181501,1
606181508,1
606181510,1
606181518,1
606181539,1
606181543,1
606181545,1
606181546,1
606181584,1
606181604,1
606181611,1
606181614,1
606181615,1
606181620,1
606181637,1
606181639,1
606181641,1
606181651,1
606181664,1
606181667,1
606181710,1
606181715,1
606181718,1
606181720,1
606181723,1
606181726,1
606181727,1
606181732,1
606181740,1
606181747,1
606181760,1
606181766,1
606181770,1
606181784,1
606181791,1
606181794,1
606181831,1
606181863,1
606181879,1
606181897,1
606182018,1
606182275,1
606182305,1
606182306,1
606182308,1
606182309,1
606182311,1
606182312,1
606182325,1
606182326,1
606182409,1
606182410,1
606182412,1
606182422,1
606182423,1
606182505,1
606182510,1
606182517,1
606182536,1
606182547,1
606182549,1
606182610,1
606182612,1
606182622,1
606182657,1
606182666,1
606182704,1
606182712,1
606182714,1
606182716,1
606182725,1
606182738,1
606182739,1
606182748,1
606182760,1
606182770,1
606182771,1
606182789,1
606182806,1
606182815,1
606182820,1
606182822,1
606182823,1
606182824,1
606182828,1
606182836,1
606182840,1
606182844,1
606182853,1
606182859,1
606182901,1
606182902,1
606182904,1
606182908,1
606182918,1
606182919,1
606182922,1
606182923,1
606182928,1
606182940,1
606182941,1
606182943,1
606182946,1
606182947,1
606182951,1
606182973,1
606183003,1
606183006,1
606183007,1
606183009,1
606183010,1
606183020,1
606183023,1
606183025,1
606183026,1
606183028,1
606183032,1
606183035,1
606183049,1
606183055,1
606183062,1
606183078,1
606183080,1
606183082,1
606183152,1
606183154,1
606183156,1
606183173,1
606183285,1
606183292,1
606183304,1
606183315,1
606183319,1
606183359,1
606183402,1
606183407,1
606183423,1
606183427,1
606183501,1
606183518,1
606183522,1
606183530,1
606183563,1
606183606,1
606183615,1
606183618,1
606183624,1
606183629,1
606183646,1
606183702,1
606183703,1
606183707,1
606183709,1
606183712,1
606183714,1
606183717,1
606183721,1
606183722,1
606183744,1
606183747,1
606183749,1
606183759,1
606183806,1
606183811,1
606183818,1
606183819,1
606183825,1
606183839,1
606183840,1
606183842,1
606183848,1
606183849,1
606183857,1
606183868,1
606183900,1
606183908,1
606183910,1
606183917,1
606183918,1
606183919,1
606183931,1
606183940,1
606183941,1
606183946,1
606183947,1
606183949,1
606183952,1
606183953,1
606183954,1
606183968,1
606184009,1
606184052,1
606184102,1
606184206,1
606184207,1
606184219,1
606184226,1
606184303,1
606184420,1
606184422,1
606184519,1
606184526,1
606184602,1
606184614,1
606184621,1
606184638,1
606184700,1
606184701,1
606184706,1
606184707,1
606184714,1
606184753,1
606184806,1
606184807,1
606184808,1
606184809,1
606184811,1
606184820,1
606184821,1
606184824,1
606184825,1
606184834,1
606184837,1
606184839,1
606184842,1
606184843,1
606184849,1
606184906,1
606184907,1
606184909,1
606184911,1
606184913,1
606184914,1
606184916,1
606184917,1
606184919,1
606184923,1
606184924,1
606184928,1
606184942,1
606184945,1
606184949,1
606184952,1
606184978,1
606184983,1
606185209,1
606185308,1
606185647,1
606185662,1
606185701,1
606185781,1
606185803,1
606185819,1
606185822,1
606185846,1
606185848,1
606185853,1
606185882,1
606185901,1
606185902,1
606185905,1
606185913,1
606185923,1
606185943,1
606185964,1
606185978,1
606186004,1
606186020,1
606186021,1
606186022,1
606186027,1
606186035,1
606186043,1
606186044,1
606186092,1
606186101,1
606186113,1
606186116,1
606186121,1
606186122,1
606186136,1
606186138,1
606186154,1
606186167,1
606186201,1
606186203,1
606186204,1
606186209,1
606186217,1
606186220,1
606186224,1
606186232,1
606186245,1
606186264,1
606186268,1
606186281,1
606186294,1
606186307,1
606186308,1
606186315,1
606186317,1
606186323,1
606186327,1
606186328,1
606186339,1
606186341,1
606186343,1
606186356,1
606186382,1
606186385,1
606186402,1
606186418,1
606186419,1
606186422,1
606186427,1
606186428,1
606186458,1
606186464,1
606186493,1
606186566,1
606186575,1
606186576,1
606186660,1
606186692,1
606187006,1
606187014,1
606187017,1
606187069,1
606187106,1
606187297,1
606187321,1
606187370,1
606187568,1
606187692,1
606187781,1
606187806,1
606187960,1
606188007,1
606188014,1
606188059,1
606188110,1
606188111,1
606188112,1
606188114,1
606188157,1
606188225,1
606188233,1
606188260,1
606188347,1
606188349,1
606222261,1
606224801,1
606251001,1
606251008,1
606251009,1
606251021,1
606251102,1
606251107,1
606251108,1
606251114,1
606251117,1
606251121,1
606251127,1
606251130,1
606251148,1
606251150,1
606251153,1
606251155,1
606251156,1
606251171,1
606251178,1
606251186,1
606251203,1
606251204,1
606251208,1
606251209,1
606251219,1
606251222,1
606251224,1
606251233,1
606251235,1
606251236,1
606251238,1
606251239,1
606251241,1
606251243,1
606251246,1
606251247,1
606251248,1
606251250,1
606251259,1
606251262,1
606251265,1
606251284,1
606251287,1
606251288,1
606251299,1
606251302,1
606251303,1
606251304,1
606251308,1
606251312,1
606251317,1
606251325,1
606251328,1
606251335,1
606251337,1
606251340,1
606251345,1
606251346,1
606251349,1
606251358,1
606251361,1
606251365,1
606251370,1
606251372,1
606251373,1
606251380,1
606251384,1
606251386,1
606251401,1
606251403,1
606251406,1
606251417,1
606251420,1
606251421,1
606251424,1
606251425,1
606251429,1
606251432,1
606251433,1
606251438,1
606251439,1
606251440,1
606251443,1
606251448,1
606251449,1
606251454,1
606251455,1
606251458,1
606251462,1
606251464,1
606251477,1
606251480,1
606251482,1
606251491,1
606251494,1
606251495,1
606251505,1
606251508,1
606251510,1
606251513,1
606251515,1
606251516,1
606251523,1
606251527,1
606251540,1
606251542,1
606251546,1
606251547,1
606251553,1
606251560,1
606251565,1
606251592,1
606251596,1
606251603,1
606251609,1
606251611,1
606251612,1
606251613,1
606251617,1
606251620,1
606251624,1
606251626,1
606251637,1
606251639,1
606251646,1
606251649,1
606251658,1
606251659,1
606251675,1
606251676,1
606251683,1
606251702,1
606251708,1
606251720,1
606251728,1
606251735,1
606251737,1
606251738,1
606251748,1
606251750,1
606251769,1
606251771,1
606251774,1
606251777,1
606251784,1
606251803,1
606251804,1
606251805,1
606251809,1
606251817,1
606251823,1
606251825,1
606251827,1
606251828,1
606251831,1
606251839,1
606251845,1
606251846,1
606251847,1
606251856,1
606251865,1
606251871,1
606251878,1
606251882,1
606251887,1
606251909,1
606251924,1
606251926,1
606251928,1
606251929,1
606251937,1
606251944,1
606251947,1
606251961,1
606251962,1
606251996,1
606252004,1
606252009,1
606252010,1
606252015,1
606252016,1
606252017,1
606252018,1
606252019,1
606252021,1
606252024,1
606252025,1
606252028,1
606252034,1
606252035,1
606252039,1
606252054,1
606252058,1
606252063,1
606252065,1
606252068,1
606252069,1
606252098,1
606252106,1
606252109,1
606252110,1
606252112,1
606252117,1
606252127,1
606252132,1
606252134,1
606252137,1
606252141,1
606252143,1
606252144,1
606252151,1
606252154,1
606252160,1
606252161,1
606252162,1
606252166,1
606252172,1
606252173,1
606252176,1
606252177,1
606252178,1
606252182,1
606252183,1
606252184,1
606252189,1
606252200,1
606252202,1
606252203,1
606252204,1
606252207,1
606252216,1
606252217,1
606252224,1
606252225,1
606252230,1
606252233,1
606252240,1
606252241,1
606252252,1
606252253,1
606252255,1
606252262,1
606252263,1
606252266,1
606252269,1
606252272,1
606252276,1
606252279,1
606252280,1
606252281,1
606252285,1
606252295,1
606252297,1
606252301,1
606252304,1
606252310,1
606252314,1
606252315,1
606252317,1
606252318,1
606252320,1
606252321,1
606252324,1
606252326,1
606252327,1
606252340,1
606252341,1
606252344,1
606252346,1
606252348,1
606252350,1
606252355,1
606252356,1
606252380,1
606252421,1
606252422,1
606252438,1
606252440,1
606252443,1
606252451,1
606252453,1
606252457,1
606252469,1
606252485,1
606252488,1
606252504,1
606252506,1
606252510,1
606252512,1
606252513,1
606252519,1
606252527,1
606252528,1
606252531,1
606252532,1
606252538,1
606252541,1
606252543,1
606252549,1
606252550,1
606252551,1
606252554,1
606252557,1
606252561,1
606252570,1
606252575,1
606252579,1
606252583,1
606252613,1
606252614,1
606252615,1
606252616,1
606252617,1
606252618,1
606252630,1
606252641,1
606252642,1
606252643,1
606252651,1
606252653,1
606252672,1
606252685,1
606252701,1
606252704,1
606252706,1
606252712,1
606252716,1
606252718,1
606252721,1
606252722,1
606252723,1
606252726,1
606252727,1
606252731,1
606252734,1
606252738,1
606252740,1
606252742,1
606252744,1
606252746,1
606252753,1
606252762,1
606252768,1
606252775,1
606252777,1
606252779,1
606252782,1
606252783,1
606252797,1
606252801,1
606252806,1
606252812,1
606252817,1
606252820,1
606252826,1
606252831,1
606252838,1
606252840,1
606252844,1
606252845,1
606252848,1
606252849,1
606252851,1
606252853,1
606252854,1
606252855,1
606252857,1
606252862,1
606252863,1
606252875,1
606252890,1
606252900,1
606252902,1
606252904,1
606252905,1
606252906,1
606252909,1
606252913,1
606252914,1
606252915,1
606252917,1
606252918,1
606252920,1
606252923,1
606252929,1
606252933,1
606252934,1
606252939,1
606252941,1
606252942,1
606252948,1
606252949,1
606252950,1
606252954,1
606252956,1
606252957,1
606252966,1
606252970,1
606252977,1
606252982,1
606252987,1
606252990,1
606252997,1
606253002,1
606253010,1
606253012,1
606253018,1
606253019,1
606253020,1
606253025,1
606253030,1
606253031,1
606253034,1
606253037,1
606253039,1
606253040,1
606253046,1
606253047,1
606253059,1
606253071,1
606253078,1
606253080,1
606253081,1
606253085,1
606253091,1
606253093,1
606253095,1
606253105,1
606253106,1
606253114,1
606253122,1
606253126,1
606253129,1
606253141,1
606253146,1
606253160,1
606253172,1
606253186,1
606253203,1
606253211,1
606253213,1
606253214,1
606253218,1
606253220,1
606253224,1
606253232,1
606253236,1
606253237,1
606253248,1
606253249,1
606253287,1
606253289,1
606253300,1
606253307,1
606253308,1
606253313,1
606253320,1
606253327,1
606253328,1
606253330,1
606253338,1
606253341,1
606253342,1
606253345,1
606253347,1
606253358,1
606253364,1
606253367,1
606253384,1
606253393,1
606253394,1
606253395,1
606253396,1
606253400,1
606253409,1
606253438,1
606253440,1
606253443,1
606253449,1
606253463,1
606253493,1
606253494,1
606253503,1
606253531,1
606253556,1
606253565,1
606253583,1
606253590,1
606253598,1
606253602,1
606253609,1
606253616,1
606253617,1
606253629,1
606253640,1
606253645,1
606253648,1
606253661,1
606253670,1
606253671,1
606253679,1
606253681,1
606253693,1
606253703,1
606253706,1
606253710,1
606253722,1
606253723,1
606253730,1
606253745,1
606253749,1
606253766,1
606253776,1
606253790,1
606253821,1
606253823,1
606253824,1
606253825,1
606253828,1
606253833,1
606253872,1
606253896,1
606253914,1
606253928,1
606253956,1
606253977,1
606253979,1
606253987,1
606254001,1
606254002,1
606254035,1
606254046,1
606254054,1
606254089,1
606254121,1
606254123,1
606254135,1
606254191,1
606254195,1
606254204,1
606254242,1
606254271,1
606254282,1
606254283,1
606254289,1
606254292,1
606254306,1
606254308,1
606254349,1
606254351,1
606254418,1
606254422,1
606254500,1
606254503,1
606254506,1
606254513,1
606254515,1
606254556,1
606254619,1
606254641,1
606254745,1
606254783,1
606254819,1
606254848,1
606254882,1
606254883,1
606254912,1
606254921,1
606254944,1
606254989,1
606254990,1
606255012,1
606255059,1
606255081,1
606255101,1
606255114,1
606255211,1
606255224,1
606255283,1
606255311,1
606255370,1
606255402,1
606255417,1
606255425,1
606255440,1
606255469,1
606255489,1
606255514,1
606255529,1
606255599,1
606255679,1
606255701,1
606255724,1
606255956,1
606256081,1
606256310,1
606256311,1
606256351,1
606256597,1
606256599,1
606256675,1
606256723,1
606256789,1
606256855,1
606256859,1
606256881,1
606256900,1
606256901,1
606256903,1
606256935,1
606256950,1
606256977,1
606256979,1
606256991,1
606256997,1
606257017,1
606257021,1
606257027,1
606257032,1
606257038,1
606257044,1
606257069,1
606257151,1
606257157,1
606257170,1
606257183,1
606257186,1
606257189,1
606257199,1
606257205,1
606257238,1
606257320,1
606257325,1
606257349,1
606257385,1
606257450,1
606257477,1
606257505,1
606257507,1
606257508,1
606257657,1
606257819,1
606257826,1
606257830,1
606257934,1
606257942,1
606258209,1
606258305,1
606258324,1
606258343,1
606258352,1
606258355,1
606258390,1
606258395,1
606258402,1
606258407,1
606258445,1
606258511,1
606258517,1
606258524,1
606258526,1
606258529,1
606258551,1
606262311,1
606262319,1
606262456,1
606262609,1
606262611,1
606262613,1
606262641,1
606262665,1
606262716,1
606262728,1
606262744,1
606262823,1
606262974,1
606262981,1
606263000,1
606263021,1
606263024,1
606263041,1
606263150,1
606263207,1
606263254,1
606263335,1
606263337,1
606263341,1
606263355,1
606263358,1
606263383,1
606263441,1
606263445,1
606263452,1
606263458,1
606263550,1
606263567,1
606263590,1
606263596,1
606263608,1
606263618,1
606263634,1
606263652,1
606263693,1
606263714,1
606263716,1
606263718,1
606263765,1
606263767,1
606263811,1
606263842,1
606263852,1
606263867,1
606263874,1
606263894,1
606263910,1
606263938,1
606263951,1
606263953,1
606263978,1
606264003,1
606264012,1
606264048,1
606264094,1
606264096,1
606264106,1
606264115,1
606264148,1
606264149,1
606264155,1
606264177,1
606264207,1
606264217,1
606264232,1
606264262,1
606264271,1
606264272,1
606264273,1
606264281,1
606264286,1
606264325,1
606264326,1
606264329,1
606264332,1
606264334,1
606264337,1
606264344,1
606264354,1
606264355,1
606264361,1
606264362,1
606264363,1
606264364,1
606264384,1
606264388,1
606264394,1
606264403,1
606264415,1
606264423,1
606264448,1
606264480,1
606264504,1
606264505,1
606264507,1
606264508,1
606264515,1
606264517,1
606264519,1
606264521,1
606264525,1
606264526,1
606264531,1
606264535,1
606264552,1
606264563,1
606264577,1
606264598,1
606264636,1
606264669,1
606264692,1
606264701,1
606264705,1
606264720,1
606264721,1
606264722,1
606264741,1
606264743,1
606264748,1
606264755,1
606264759,1
606264782,1
606264783,1
606264837,1
606264842,1
606264847,1
606264870,1
606264871,1
606264875,1
606264928,1
606264931,1
606264937,1
606264947,1
606264950,1
606264956,1
606264959,1
606265000,1
606265007,1
606265008,1
606265009,1
606265013,1
606265015,1
606265016,1
606265021,1
606265023,1
606265024,1
606265028,1
606265034,1
606265035,1
606265043,1
606265060,1
606265077,1
606265084,1
606265102,1
606265108,1
606265113,1
606265114,1
606265121,1
606265131,1
606265150,1
606265151,1
606265166,1
606265169,1
606265173,1
606265183,1
606265186,1
606265208,1
606265218,1
606265225,1
606265227,1
606265235,1
606265244,1
606265333,1
606265334,1
606265357,1
606265377,1
606265393,1
606265400,1
606265405,1
606265547,1
606265582,1
606265587,1
606265600,1
606265607,1
606265610,1
606265611,1
606265623,1
606265628,1
606265679,1
606265683,1
606265700,1
606265716,1
606265722,1
606265732,1
606265770,1
606265805,1
606265810,1
606265823,1
606265833,1
606265877,1
606265887,1
606266076,1
606266107,1
606266186,1
606266194,1
606266195,1
606266199,1
606266238,1
606266255,1
606266256,1
606266264,1
606266268,1
606266270,1
606266271,1
606266285,1
606266300,1
606266306,1
606266340,1
606266344,1
606266365,1
606267608,1
606267614,1
606301707,1
606302735,1
606302818,1
606302837,1
606343817,1
606344064,1
606391935,1
606401008,1
606401011,1
606401022,1
606401032,1
606401033,1
606401038,1
606401039,1
606401044,1
606401051,1
606401052,1
606401058,1
606401063,1
606401073,1
606401082,1
606401084,1
606401085,1
606401090,1
